"driver_race","stop_date","stop_purpose","daily_num_stops","month","day","day_index","day_of_week","fri_sat","post_policy","dangerous_days","race","day_counter","dangerous_days2","date2","stop_purpose2"
"White","2005-09-07","Violation Observed",415,"9",7,250,"Wednesday","Another day",0,"Other day","White",249,NA,2005-09-07,"Violation Observed"
"White","2005-09-08","Radar Triggered",248,"9",8,251,"Thursday","Another day",0,"Other day","White",250,NA,2005-09-08,"Radar Triggered"
"White","2005-09-08","Violation Observed",278,"9",8,251,"Thursday","Another day",0,"Other day","White",250,NA,2005-09-08,"Violation Observed"
"White","2005-09-09","Radar Triggered",287,"9",9,252,"Friday","Friday or Saturday",0,"Other day","White",251,NA,2005-09-09,"Radar Triggered"
"White","2005-09-09","Violation Observed",533,"9",9,252,"Friday","Friday or Saturday",0,"Other day","White",251,NA,2005-09-09,"Violation Observed"
"White","2005-09-10","Radar Triggered",206,"9",10,253,"Saturday","Friday or Saturday",0,"Other day","White",252,NA,2005-09-10,"Radar Triggered"
"White","2005-09-10","Violation Observed",328,"9",10,253,"Saturday","Friday or Saturday",0,"Other day","White",252,NA,2005-09-10,"Violation Observed"
"White","2005-09-11","Radar Triggered",219,"9",11,254,"Sunday","Another day",0,"Other day","White",253,NA,2005-09-11,"Radar Triggered"
"White","2005-09-11","Violation Observed",340,"9",11,254,"Sunday","Another day",0,"Other day","White",253,NA,2005-09-11,"Violation Observed"
"White","2005-09-12","Radar Triggered",241,"9",12,255,"Monday","Another day",0,"Other day","White",254,NA,2005-09-12,"Radar Triggered"
"White","2005-09-12","Violation Observed",442,"9",12,255,"Monday","Another day",0,"Other day","White",254,NA,2005-09-12,"Violation Observed"
"White","2005-09-13","Radar Triggered",259,"9",13,256,"Tuesday","Another day",0,"Other day","White",255,NA,2005-09-13,"Radar Triggered"
"White","2005-09-13","Violation Observed",448,"9",13,256,"Tuesday","Another day",0,"Other day","White",255,NA,2005-09-13,"Violation Observed"
"White","2005-09-14","Radar Triggered",229,"9",14,257,"Wednesday","Another day",0,"Other day","White",256,NA,2005-09-14,"Radar Triggered"
"White","2005-09-14","Violation Observed",418,"9",14,257,"Wednesday","Another day",0,"Other day","White",256,NA,2005-09-14,"Violation Observed"
"White","2005-09-15","Radar Triggered",196,"9",15,258,"Thursday","Another day",0,"Other day","White",257,NA,2005-09-15,"Radar Triggered"
"White","2005-09-15","Violation Observed",394,"9",15,258,"Thursday","Another day",0,"Other day","White",257,NA,2005-09-15,"Violation Observed"
"White","2005-09-16","Radar Triggered",261,"9",16,259,"Friday","Friday or Saturday",0,"Other day","White",258,NA,2005-09-16,"Radar Triggered"
"White","2005-09-16","Violation Observed",497,"9",16,259,"Friday","Friday or Saturday",0,"Other day","White",258,NA,2005-09-16,"Violation Observed"
"White","2005-09-17","Radar Triggered",259,"9",17,260,"Saturday","Friday or Saturday",0,"Other day","White",259,NA,2005-09-17,"Radar Triggered"
"White","2005-09-17","Violation Observed",460,"9",17,260,"Saturday","Friday or Saturday",0,"Other day","White",259,NA,2005-09-17,"Violation Observed"
"White","2005-09-18","Radar Triggered",224,"9",18,261,"Sunday","Another day",0,"Other day","White",260,NA,2005-09-18,"Radar Triggered"
"White","2005-09-18","Violation Observed",277,"9",18,261,"Sunday","Another day",0,"Other day","White",260,NA,2005-09-18,"Violation Observed"
"White","2005-09-19","Radar Triggered",251,"9",19,262,"Monday","Another day",0,"Other day","White",261,NA,2005-09-19,"Radar Triggered"
"White","2005-09-19","Violation Observed",539,"9",19,262,"Monday","Another day",0,"Other day","White",261,NA,2005-09-19,"Violation Observed"
"White","2005-09-20","Radar Triggered",250,"9",20,263,"Tuesday","Another day",0,"Other day","White",262,NA,2005-09-20,"Radar Triggered"
"White","2005-09-20","Violation Observed",539,"9",20,263,"Tuesday","Another day",0,"Other day","White",262,NA,2005-09-20,"Violation Observed"
"White","2005-09-21","Radar Triggered",264,"9",21,264,"Wednesday","Another day",0,"Other day","White",263,NA,2005-09-21,"Radar Triggered"
"White","2005-09-21","Violation Observed",457,"9",21,264,"Wednesday","Another day",0,"Other day","White",263,NA,2005-09-21,"Violation Observed"
"White","2005-09-22","Radar Triggered",193,"9",22,265,"Thursday","Another day",0,"Other day","White",264,NA,2005-09-22,"Radar Triggered"
"White","2005-09-22","Violation Observed",405,"9",22,265,"Thursday","Another day",0,"Other day","White",264,NA,2005-09-22,"Violation Observed"
"White","2005-09-23","Radar Triggered",328,"9",23,266,"Friday","Friday or Saturday",0,"Other day","White",265,NA,2005-09-23,"Radar Triggered"
"White","2005-09-23","Violation Observed",563,"9",23,266,"Friday","Friday or Saturday",0,"Other day","White",265,NA,2005-09-23,"Violation Observed"
"White","2005-09-24","Radar Triggered",217,"9",24,267,"Saturday","Friday or Saturday",0,"Other day","White",266,NA,2005-09-24,"Radar Triggered"
"White","2005-09-24","Violation Observed",440,"9",24,267,"Saturday","Friday or Saturday",0,"Other day","White",266,NA,2005-09-24,"Violation Observed"
"White","2005-09-25","Radar Triggered",241,"9",25,268,"Sunday","Another day",0,"Other day","White",267,NA,2005-09-25,"Radar Triggered"
"White","2005-09-25","Violation Observed",471,"9",25,268,"Sunday","Another day",0,"Other day","White",267,NA,2005-09-25,"Violation Observed"
"White","2005-09-26","Radar Triggered",254,"9",26,269,"Monday","Another day",0,"Other day","White",268,NA,2005-09-26,"Radar Triggered"
"White","2005-09-26","Violation Observed",518,"9",26,269,"Monday","Another day",0,"Other day","White",268,NA,2005-09-26,"Violation Observed"
"White","2005-09-27","Radar Triggered",250,"9",27,270,"Tuesday","Another day",0,"Other day","White",269,NA,2005-09-27,"Radar Triggered"
"White","2005-09-27","Violation Observed",432,"9",27,270,"Tuesday","Another day",0,"Other day","White",269,NA,2005-09-27,"Violation Observed"
"White","2005-09-28","Radar Triggered",403,"9",28,271,"Wednesday","Another day",0,"Other day","White",270,NA,2005-09-28,"Radar Triggered"
"White","2005-09-28","Violation Observed",581,"9",28,271,"Wednesday","Another day",0,"Other day","White",270,NA,2005-09-28,"Violation Observed"
"White","2005-09-29","Radar Triggered",424,"9",29,272,"Thursday","Another day",0,"Other day","White",271,NA,2005-09-29,"Radar Triggered"
"White","2005-09-29","Violation Observed",534,"9",29,272,"Thursday","Another day",0,"Other day","White",271,NA,2005-09-29,"Violation Observed"
"White","2005-09-30","Radar Triggered",219,"9",30,273,"Friday","Friday or Saturday",0,"Other day","White",272,NA,2005-09-30,"Radar Triggered"
"White","2005-09-30","Violation Observed",630,"9",30,273,"Friday","Friday or Saturday",0,"Other day","White",272,NA,2005-09-30,"Violation Observed"
"White","2005-10-01","Radar Triggered",302,"10",1,274,"Saturday","Friday or Saturday",0,"Other day","White",273,NA,2005-10-01,"Radar Triggered"
"White","2005-10-01","Violation Observed",759,"10",1,274,"Saturday","Friday or Saturday",0,"Other day","White",273,NA,2005-10-01,"Violation Observed"
"White","2005-10-02","Radar Triggered",249,"10",2,275,"Sunday","Another day",0,"Other day","White",274,NA,2005-10-02,"Radar Triggered"
"White","2005-10-02","Violation Observed",400,"10",2,275,"Sunday","Another day",0,"Other day","White",274,NA,2005-10-02,"Violation Observed"
"White","2005-10-03","Radar Triggered",277,"10",3,276,"Monday","Another day",0,"Other day","White",275,NA,2005-10-03,"Radar Triggered"
"White","2005-10-03","Violation Observed",477,"10",3,276,"Monday","Another day",0,"Other day","White",275,NA,2005-10-03,"Violation Observed"
"White","2005-10-04","Radar Triggered",296,"10",4,277,"Tuesday","Another day",0,"Other day","White",276,NA,2005-10-04,"Radar Triggered"
"White","2005-10-04","Violation Observed",383,"10",4,277,"Tuesday","Another day",0,"Other day","White",276,NA,2005-10-04,"Violation Observed"
"White","2005-10-05","Radar Triggered",216,"10",5,278,"Wednesday","Another day",0,"Other day","White",277,NA,2005-10-05,"Radar Triggered"
"White","2005-10-05","Violation Observed",444,"10",5,278,"Wednesday","Another day",0,"Other day","White",277,NA,2005-10-05,"Violation Observed"
"White","2005-10-06","Radar Triggered",43,"10",6,279,"Thursday","Another day",0,"Other day","White",278,NA,2005-10-06,"Radar Triggered"
"White","2005-10-06","Violation Observed",182,"10",6,279,"Thursday","Another day",0,"Other day","White",278,NA,2005-10-06,"Violation Observed"
"White","2005-10-07","Radar Triggered",88,"10",7,280,"Friday","Friday or Saturday",0,"Other day","White",279,NA,2005-10-07,"Radar Triggered"
"White","2005-10-07","Violation Observed",293,"10",7,280,"Friday","Friday or Saturday",0,"Other day","White",279,NA,2005-10-07,"Violation Observed"
"White","2005-10-08","Radar Triggered",305,"10",8,281,"Saturday","Friday or Saturday",0,"Other day","White",280,NA,2005-10-08,"Radar Triggered"
"White","2005-10-08","Violation Observed",485,"10",8,281,"Saturday","Friday or Saturday",0,"Other day","White",280,NA,2005-10-08,"Violation Observed"
"White","2005-10-09","Radar Triggered",250,"10",9,282,"Sunday","Another day",0,"Other day","White",281,NA,2005-10-09,"Radar Triggered"
"White","2005-10-09","Violation Observed",350,"10",9,282,"Sunday","Another day",0,"Other day","White",281,NA,2005-10-09,"Violation Observed"
"White","2005-10-10","Radar Triggered",238,"10",10,283,"Monday","Another day",0,"Other day","White",282,NA,2005-10-10,"Radar Triggered"
"White","2005-10-10","Violation Observed",463,"10",10,283,"Monday","Another day",0,"Other day","White",282,NA,2005-10-10,"Violation Observed"
"White","2005-10-11","Radar Triggered",264,"10",11,284,"Tuesday","Another day",0,"Other day","White",283,NA,2005-10-11,"Radar Triggered"
"White","2005-10-11","Violation Observed",480,"10",11,284,"Tuesday","Another day",0,"Other day","White",283,NA,2005-10-11,"Violation Observed"
"White","2005-10-12","Radar Triggered",296,"10",12,285,"Wednesday","Another day",0,"Other day","White",284,NA,2005-10-12,"Radar Triggered"
"White","2005-10-12","Violation Observed",475,"10",12,285,"Wednesday","Another day",0,"Other day","White",284,NA,2005-10-12,"Violation Observed"
"White","2005-10-13","Radar Triggered",292,"10",13,286,"Thursday","Another day",0,"Other day","White",285,NA,2005-10-13,"Radar Triggered"
"White","2005-10-13","Violation Observed",533,"10",13,286,"Thursday","Another day",0,"Other day","White",285,NA,2005-10-13,"Violation Observed"
"White","2005-10-14","Radar Triggered",329,"10",14,287,"Friday","Friday or Saturday",0,"Other day","White",286,NA,2005-10-14,"Radar Triggered"
"White","2005-10-14","Violation Observed",555,"10",14,287,"Friday","Friday or Saturday",0,"Other day","White",286,NA,2005-10-14,"Violation Observed"
"White","2005-10-15","Radar Triggered",293,"10",15,288,"Saturday","Friday or Saturday",0,"Other day","White",287,NA,2005-10-15,"Radar Triggered"
"White","2005-10-15","Violation Observed",585,"10",15,288,"Saturday","Friday or Saturday",0,"Other day","White",287,NA,2005-10-15,"Violation Observed"
"White","2005-10-16","Radar Triggered",220,"10",16,289,"Sunday","Another day",0,"Other day","White",288,NA,2005-10-16,"Radar Triggered"
"White","2005-10-16","Violation Observed",365,"10",16,289,"Sunday","Another day",0,"Other day","White",288,NA,2005-10-16,"Violation Observed"
"White","2005-10-17","Radar Triggered",242,"10",17,290,"Monday","Another day",0,"Other day","White",289,NA,2005-10-17,"Radar Triggered"
"White","2005-10-17","Violation Observed",540,"10",17,290,"Monday","Another day",0,"Other day","White",289,NA,2005-10-17,"Violation Observed"
"White","2005-10-18","Radar Triggered",242,"10",18,291,"Tuesday","Another day",0,"Other day","White",290,NA,2005-10-18,"Radar Triggered"
"White","2005-10-18","Violation Observed",432,"10",18,291,"Tuesday","Another day",0,"Other day","White",290,NA,2005-10-18,"Violation Observed"
"White","2005-10-19","Radar Triggered",274,"10",19,292,"Wednesday","Another day",0,"Other day","White",291,NA,2005-10-19,"Radar Triggered"
"White","2005-10-19","Violation Observed",463,"10",19,292,"Wednesday","Another day",0,"Other day","White",291,NA,2005-10-19,"Violation Observed"
"White","2005-10-20","Radar Triggered",241,"10",20,293,"Thursday","Another day",0,"Other day","White",292,NA,2005-10-20,"Radar Triggered"
"White","2005-10-20","Violation Observed",351,"10",20,293,"Thursday","Another day",0,"Other day","White",292,NA,2005-10-20,"Violation Observed"
"White","2005-10-21","Radar Triggered",373,"10",21,294,"Friday","Friday or Saturday",0,"Other day","White",293,NA,2005-10-21,"Radar Triggered"
"White","2005-10-21","Violation Observed",622,"10",21,294,"Friday","Friday or Saturday",0,"Other day","White",293,NA,2005-10-21,"Violation Observed"
"White","2005-10-22","Radar Triggered",279,"10",22,295,"Saturday","Friday or Saturday",0,"Other day","White",294,NA,2005-10-22,"Radar Triggered"
"White","2005-10-22","Violation Observed",563,"10",22,295,"Saturday","Friday or Saturday",0,"Other day","White",294,NA,2005-10-22,"Violation Observed"
"White","2005-10-23","Radar Triggered",277,"10",23,296,"Sunday","Another day",0,"Other day","White",295,NA,2005-10-23,"Radar Triggered"
"White","2005-10-23","Violation Observed",470,"10",23,296,"Sunday","Another day",0,"Other day","White",295,NA,2005-10-23,"Violation Observed"
"White","2005-10-24","Radar Triggered",264,"10",24,297,"Monday","Another day",0,"Other day","White",296,NA,2005-10-24,"Radar Triggered"
"White","2005-10-24","Violation Observed",400,"10",24,297,"Monday","Another day",0,"Other day","White",296,NA,2005-10-24,"Violation Observed"
"White","2005-10-25","Radar Triggered",238,"10",25,298,"Tuesday","Another day",0,"Other day","White",297,NA,2005-10-25,"Radar Triggered"
"White","2005-10-25","Violation Observed",449,"10",25,298,"Tuesday","Another day",0,"Other day","White",297,NA,2005-10-25,"Violation Observed"
"White","2005-10-26","Radar Triggered",243,"10",26,299,"Wednesday","Another day",0,"Other day","White",298,NA,2005-10-26,"Radar Triggered"
"White","2005-10-26","Violation Observed",624,"10",26,299,"Wednesday","Another day",0,"Other day","White",298,NA,2005-10-26,"Violation Observed"
"White","2005-10-27","Radar Triggered",223,"10",27,300,"Thursday","Another day",0,"Other day","White",299,NA,2005-10-27,"Radar Triggered"
"White","2005-10-27","Violation Observed",538,"10",27,300,"Thursday","Another day",0,"Other day","White",299,NA,2005-10-27,"Violation Observed"
"White","2005-10-28","Radar Triggered",280,"10",28,301,"Friday","Friday or Saturday",0,"Other day","White",300,NA,2005-10-28,"Radar Triggered"
"White","2005-10-28","Violation Observed",550,"10",28,301,"Friday","Friday or Saturday",0,"Other day","White",300,NA,2005-10-28,"Violation Observed"
"White","2005-10-29","Radar Triggered",260,"10",29,302,"Saturday","Friday or Saturday",0,"Other day","White",301,NA,2005-10-29,"Radar Triggered"
"White","2005-10-29","Violation Observed",424,"10",29,302,"Saturday","Friday or Saturday",0,"Other day","White",301,NA,2005-10-29,"Violation Observed"
"White","2005-10-30","Radar Triggered",187,"10",30,303,"Sunday","Another day",0,"Other day","White",302,NA,2005-10-30,"Radar Triggered"
"White","2005-10-30","Violation Observed",317,"10",30,303,"Sunday","Another day",0,"Other day","White",302,NA,2005-10-30,"Violation Observed"
"White","2005-10-31","Radar Triggered",178,"10",31,304,"Monday","Another day",0,"Other day","White",303,NA,2005-10-31,"Radar Triggered"
"White","2005-10-31","Violation Observed",435,"10",31,304,"Monday","Another day",0,"Other day","White",303,NA,2005-10-31,"Violation Observed"
"White","2005-11-01","Radar Triggered",230,"11",1,305,"Tuesday","Another day",0,"Other day","White",304,NA,2005-11-01,"Radar Triggered"
"White","2005-11-01","Violation Observed",579,"11",1,305,"Tuesday","Another day",0,"Other day","White",304,NA,2005-11-01,"Violation Observed"
"White","2005-11-02","Radar Triggered",259,"11",2,306,"Wednesday","Another day",0,"Other day","White",305,NA,2005-11-02,"Radar Triggered"
"White","2005-11-02","Violation Observed",571,"11",2,306,"Wednesday","Another day",0,"Other day","White",305,NA,2005-11-02,"Violation Observed"
"White","2005-11-03","Radar Triggered",179,"11",3,307,"Thursday","Another day",0,"Other day","White",306,NA,2005-11-03,"Radar Triggered"
"White","2005-11-03","Violation Observed",491,"11",3,307,"Thursday","Another day",0,"Other day","White",306,NA,2005-11-03,"Violation Observed"
"White","2005-11-04","Radar Triggered",293,"11",4,308,"Friday","Friday or Saturday",0,"Other day","White",307,NA,2005-11-04,"Radar Triggered"
"White","2005-11-04","Violation Observed",796,"11",4,308,"Friday","Friday or Saturday",0,"Other day","White",307,NA,2005-11-04,"Violation Observed"
